Consensus_Cluster,R0_sampled_mean_val,R0_sampled_lower_ci,R0_sampled_upper_ci,R0_sampled_median_val,R0_sampled_sd_val,R0_sampled_n_mcmc_samples_in_calc,SI_Clust_sampled_mean_val,SI_Clust_sampled_lower_ci,SI_Clust_sampled_upper_ci,SI_Clust_sampled_median_val,SI_Clust_sampled_sd_val,SI_Clust_sampled_n_mcmc_samples_in_calc,CFR_sampled_mean_val,CFR_sampled_lower_ci,CFR_sampled_upper_ci,CFR_sampled_median_val,CFR_sampled_sd_val,CFR_sampled_n_mcmc_samples_in_calc,k_sampled_mean_val,k_sampled_lower_ci,k_sampled_upper_ci,k_sampled_median_val,k_sampled_sd_val,k_sampled_n_mcmc_samples_in_calc,IP_sampled_mean_val,IP_sampled_lower_ci,IP_sampled_upper_ci,IP_sampled_median_val,IP_sampled_sd_val,IP_sampled_n_mcmc_samples_in_calc,LP_sampled_mean_val,LP_sampled_lower_ci,LP_sampled_upper_ci,LP_sampled_median_val,LP_sampled_sd_val,LP_sampled_n_mcmc_samples_in_calc,InfP_sampled_mean_val,InfP_sampled_lower_ci,InfP_sampled_upper_ci,InfP_sampled_median_val,InfP_sampled_sd_val,InfP_sampled_n_mcmc_samples_in_calc,Route_resp_mean_val,Route_resp_lower_ci,Route_resp_upper_ci,Route_resp_median_val,Route_resp_sd_val,Route_resp_n_mcmc_samples_in_calc,Route_direct_mean_val,Route_direct_lower_ci,Route_direct_upper_ci,Route_direct_median_val,Route_direct_sd_val,Route_direct_n_mcmc_samples_in_calc,Route_sexual_mean_val,Route_sexual_lower_ci,Route_sexual_upper_ci,Route_sexual_median_val,Route_sexual_sd_val,Route_sexual_n_mcmc_samples_in_calc,Route_animal_mean_val,Route_animal_lower_ci,Route_animal_upper_ci,Route_animal_median_val,Route_animal_sd_val,Route_animal_n_mcmc_samples_in_calc,Route_vector_mean_val,Route_vector_lower_ci,Route_vector_upper_ci,Route_vector_median_val,Route_vector_sd_val,Route_vector_n_mcmc_samples_in_calc
1,7.365994291766757,3.463031193572931,11.563999263501819,7.529959261556174,2.380663168622865,1000,3.5429108007961605,2.990630458520751,4.2015654585748505,3.469114113626777,0.39545269679046113,1000,0.008131436626684526,5.458358042574283e-8,0.02046765386683857,0.006871865586526388,0.0061751846015434,1000,0.4159126546850616,0.0974137323843085,0.8265254209870481,0.39253495627873125,0.22351228614806154,1000,4.079404461482103,3.3331193638564076,4.970128337689451,4.136178087096866,0.5963157876701417,1000,3.571077415883672,2.516536733256107,4.582950289193724,3.719095493510583,0.8686505170410573,1000,4.954702498076518,3.0687072187783673,7.711650016072911,4.320046886790969,1.5863396223455226,1000,1,1,1,1,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000
2,2.0068682810606386,0.8,3.3012249067276676,1.8556582600231168,0.7418087783515344,1500,7.488373195824076,2.3530800553821676,15.980443951517849,6.806759139712431,3.7352144292733813,1500,0.0602206431320702,0.024485033835129996,0.10034989860106668,0.053731958973988594,0.028215157972797507,1500,0.3959976812071907,0.1431957061016222,0.8119018980175619,0.37009756066951405,0.19448353562120918,1500,6.234542405285098,3.8711137116671948,10.400011018351945,5.828168505009149,1.909789333367032,1500,4.830899854034143,3,6.706666666666666,5.4248592375283815,1.3521397351171531,1500,7.596162778135724,3.7308680703728134,11.202635216246033,7.713825695518755,1.9418491580330273,1500,0.6666666666666666,0,1,1,0.4715617342423894,1500,0.3333333333333333,0,1,0,0.4715617342423894,1500,0,0,0,0,0,1500,0.3333333333333333,0,1,0,0.4715617342423894,1500,0,0,0,0,0,1500
3,1.8526012575918385,0.3309877792601507,4.056413480372429,1.6582896450579303,0.9881616273836872,1000,11.840518672423226,3.587514232755624,17.52943976435607,13.701307056893622,4.192209556703406,1000,0.6044101427028664,0.4341221583490953,0.7936581255303965,0.5963620481429815,0.0797630148135446,1000,0.563524120515161,0.17852722950025932,1.0366653617522754,0.5799907715326802,0.19766705053554848,1000,7.564283293614834,4.426083277277246,9.680531183172008,8.04758210198049,1.4212893074097914,1000,8.729861773825798,6.046728702048508,12.27,8.101947573906882,2.3581737020281195,1000,5.020101317635732,3.089373178266066,8.278883532337938,4.279705402635065,1.682194067410772,1000,0,0,0,0,0,1000,1,1,1,1,0,1000,0,0,0,0,0,1000,1,1,1,1,0,1000,0,0,0,0,0,1000
4,1.8731961904509715,1.4287911963714341,2.820137439839683,1.7321373667089421,0.39407900025308357,1000,2.726422123678876,2.1186689560517307,3.3663177639904176,2.7118404273005927,0.3176627777261423,1000,0.01212506264482573,2e-4,0.031151561381414776,0.005366069113338702,0.012299366237108958,1000,4.369332787588144,0.6289937586184449,9.83421283247494,3.0964907836295064,3.4161058257970804,1000,1.498834808065395,1.34,1.8581316268233536,1.34,0.18270885813878313,1000,2.133136099231271,1.5150361056804607,3.0242393249016746,1.9707387933546319,0.5599058191049937,1000,2.1451239924981467,0.5794589693783266,4.527741340943432,1.8851220576669374,1.261857747612146,1000,1,1,1,1,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000
5,1.4668389749679316,0.42408016229542955,3.121138025481343,1.4084513809554196,0.7672754673321893,500,12.371337652394946,7.953295989784971,16.182798461326733,12.653294402303096,2.0531775469854,500,0.3945374671160737,0.24979520195582164,0.529084114202764,0.393566808755438,0.07060791177989434,500,5.780514424538806,1e-5,60.213538068886606,0.03430387683174869,33.579606248776855,500,6.7047036949122205,5.701050474675117,7.905623292512939,6.67758632176112,0.5741479725976442,500,7,7,7,7,0,500,15.95154808296682,9.342343293522248,23.89149274299805,15.61178115119922,3.719722474233563,500,1,1,1,1,0,500,0,0,0,0,0,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500
