Consensus_Cluster,R0_sampled_mean_val,R0_sampled_lower_ci,R0_sampled_upper_ci,R0_sampled_median_val,R0_sampled_sd_val,R0_sampled_n_mcmc_samples_in_calc,SI_Clust_sampled_mean_val,SI_Clust_sampled_lower_ci,SI_Clust_sampled_upper_ci,SI_Clust_sampled_median_val,SI_Clust_sampled_sd_val,SI_Clust_sampled_n_mcmc_samples_in_calc,CFR_sampled_mean_val,CFR_sampled_lower_ci,CFR_sampled_upper_ci,CFR_sampled_median_val,CFR_sampled_sd_val,CFR_sampled_n_mcmc_samples_in_calc,Presymp_Proportion_sampled_mean_val,Presymp_Proportion_sampled_lower_ci,Presymp_Proportion_sampled_upper_ci,Presymp_Proportion_sampled_median_val,Presymp_Proportion_sampled_sd_val,Presymp_Proportion_sampled_n_mcmc_samples_in_calc,Route_resp_mean_val,Route_resp_lower_ci,Route_resp_upper_ci,Route_resp_median_val,Route_resp_sd_val,Route_resp_n_mcmc_samples_in_calc,Route_direct_mean_val,Route_direct_lower_ci,Route_direct_upper_ci,Route_direct_median_val,Route_direct_sd_val,Route_direct_n_mcmc_samples_in_calc,Route_sexual_mean_val,Route_sexual_lower_ci,Route_sexual_upper_ci,Route_sexual_median_val,Route_sexual_sd_val,Route_sexual_n_mcmc_samples_in_calc,Route_animal_mean_val,Route_animal_lower_ci,Route_animal_upper_ci,Route_animal_median_val,Route_animal_sd_val,Route_animal_n_mcmc_samples_in_calc,Route_vector_mean_val,Route_vector_lower_ci,Route_vector_upper_ci,Route_vector_median_val,Route_vector_sd_val,Route_vector_n_mcmc_samples_in_calc
1,0.030519397018748198,0,0.06787797726139955,0.030428321825856447,0.0198169711733966,500,12.050372846572982,0,24.349276191754733,12.206718488886068,6.021016996776837,500,0.2534305789310108,0,0.49430836399126243,0.25600003537947547,0.13329584214858803,340,0.122452,0.11359,0.131,0.1226,0.004603929662437662,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500,1,1,1,1,0,500,1,1,1,1,0,500
2,4.221112778886759,1.921238202923754,6.898607392720774,4.374636304310747,1.2855084635442708,1500,4.233502645366148,2.9216417549142784,5.046402536491863,4.443153650429949,0.5892210046477317,1500,0.02257317918076784,0.001466036060794757,0.05503969445561262,0.024002613917264576,0.012780742211870515,1500,0.8682994666666667,0,1,0.9998,0.30991385426344614,1500,1,1,1,1,0,1500,0,0,0,0,0,1500,0,0,0,0,0,1500,0,0,0,0,0,1500,0,0,0,0,0,1500
3,9.373062100672712,2.890138283473595,15.3874557895243,9.390171456838193,3.458552587201716,500,3.226645036101631,2.991791096584312,3.4930919411467425,3.2262066437225263,0.13306808630478573,500,0.004004339980498428,0,0.007223315760960618,0.006744554713719192,0.003141307661164745,500,0.9401608,0.814075,0.9998,0.994,0.07172477612639,500,1,1,1,1,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500
4,1.51810936659183,0,9.05637044208278,1.441914644083945,1.9730660113540042,1500,12.31482393918792,2.9460340198904786,17.955735474640615,12.940334866236771,3.751782144565094,1500,0.6088218370994437,0.2582468764576742,0.9652616547168675,0.6150847565082007,0.15856378204489985,1500,0.06952519999999998,0,0.33060999999999996,0.0055,0.11921108776979701,1500,0,0,0,0,0,1500,1,1,1,1,0,1500,0,0,0,0,0,1500,1,1,1,1,0,1500,0,0,0,0,0,1500
5,1.7848118448932364,0,3.6228843611729182,1.6902664766587407,0.7694955066161635,2423,4.112201761464342,1.4177019155867718,14.168865230666848,3.25172535990953,3.129671332681643,2500,0.03225038642350045,1.776229084283072e-4,0.09978590059175962,0.02227106465114828,0.03334783302069496,2500,0.08216472000000008,0,0.7351150000000001,0,0.17018385290278853,2500,1,1,1,1,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500
6,0.9518180331419064,0,5.654191293017112,0.5465379596902388,1.4954221086351083,909,9.585871979260627,1.1784126511813362,15.677245754212532,8.95166592929046,3.9415519837744357,1000,0.4892322595603217,0.19756023167073303,1,0.462409246887306,0.20188568421177872,1000,0.03458140643623362,0,0.27003,0.001,0.06905158486409933,839,1,1,1,1,0,1000,0,0,0,0,0,1000,0,0,0,0,0,1000,1,1,1,1,0,1000,0,0,0,0,0,1000
7,1.7022315903372145,0,7.0401471390797035,0.9206049136785002,2.0565929761089747,500,12.901640350239797,0,32.2024819878248,12.299067999716705,9.406901421721305,500,0.5473566076749155,0.24072093456221968,1,0.3442184397130844,0.32862055668386086,500,0.6018108,0.5444,0.6637249999999999,0.5682,0.04911063747077175,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500
8,1.7994740369184852,1.7079242051613277,1.8883027543450954,1.8016478042784874,0.04679089789808315,254,8.463192157334632,3.5778539804790985,13.948950169306949,8.364946020033855,2.2191569723728426,500,0.051757476654246855,0,0.1202957759326655,0.04597233417806226,0.03822433386969719,500,0.3264492,0,1,0.2338,0.3492991977064892,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500
