Consensus_Cluster,R0_sampled_mean_val,R0_sampled_lower_ci,R0_sampled_upper_ci,R0_sampled_median_val,R0_sampled_sd_val,R0_sampled_n_mcmc_samples_in_calc,SI_Clust_sampled_mean_val,SI_Clust_sampled_lower_ci,SI_Clust_sampled_upper_ci,SI_Clust_sampled_median_val,SI_Clust_sampled_sd_val,SI_Clust_sampled_n_mcmc_samples_in_calc,CFR_sampled_mean_val,CFR_sampled_lower_ci,CFR_sampled_upper_ci,CFR_sampled_median_val,CFR_sampled_sd_val,CFR_sampled_n_mcmc_samples_in_calc,Presymp_Proportion_sampled_mean_val,Presymp_Proportion_sampled_lower_ci,Presymp_Proportion_sampled_upper_ci,Presymp_Proportion_sampled_median_val,Presymp_Proportion_sampled_sd_val,Presymp_Proportion_sampled_n_mcmc_samples_in_calc,Route_resp_mean_val,Route_resp_lower_ci,Route_resp_upper_ci,Route_resp_median_val,Route_resp_sd_val,Route_resp_n_mcmc_samples_in_calc,Route_direct_mean_val,Route_direct_lower_ci,Route_direct_upper_ci,Route_direct_median_val,Route_direct_sd_val,Route_direct_n_mcmc_samples_in_calc,Route_sexual_mean_val,Route_sexual_lower_ci,Route_sexual_upper_ci,Route_sexual_median_val,Route_sexual_sd_val,Route_sexual_n_mcmc_samples_in_calc,Route_animal_mean_val,Route_animal_lower_ci,Route_animal_upper_ci,Route_animal_median_val,Route_animal_sd_val,Route_animal_n_mcmc_samples_in_calc,Route_vector_mean_val,Route_vector_lower_ci,Route_vector_upper_ci,Route_vector_median_val,Route_vector_sd_val,Route_vector_n_mcmc_samples_in_calc
1,0.9662790049089375,1e-5,4.952152096225861,0.580315727720818,1.3069040193447252,4500,10.923432288561985,6.285359234611,15.756681401716534,12,2.6962431653937395,4500,0.36932214575707933,2e-4,0.9056850257115536,0.3525541035190846,0.2566959559763448,4500,0.14231702222222223,0,0.7996599999999991,0.0016,0.2686841124395246,4500,0.2222222222222222,0,1,0,0.41578591064294296,4500,0.6666666666666666,0,1,1,0.47145690780244087,4500,0.1111111111111111,0,1,0,0.314304605201643,4500,0.8888888888888888,0,1,1,0.314304605201643,4500,0.2222222222222222,0,1,0,0.4157859106429429,4500
2,5.513116794379622,2.2607390967255974,9.5,4.833821292323842,2.4445819279005256,2000,3.982976204173176,2.9945292795181535,4.913976316091038,3.9367708708107543,0.7031882798560156,2000,0.017918844026610304,0,0.03119227368419023,0.025329719246327834,0.01108706058047851,2000,0.8534148,0.324395,1,0.9944,0.2351948545584412,2000,1,1,1,1,0,2000,0,0,0,0,0,2000,0,0,0,0,0,2000,0,0,0,0,0,2000,0,0,0,0,0,2000
3,1.765822139848244,0.38245082396265145,3.416340744800201,1.6727033379977962,0.6308325082925409,2500,4.046662278167262,1.5774097657413721,8.32,3.459815462958481,2.2151739456473094,2500,0.032240000000000005,2e-4,0.096,0.02,0.03300342543488792,2500,0.05316631999999999,0,0.6086150000000004,0,0.14849923704523943,2500,1,1,1,1,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500,0,0,0,0,0,2500
