Cluster_ID_Iter,R0_sampled_mean,R0_sampled_lowerCI,R0_sampled_upperCI,SI_Clust_sampled_mean,SI_Clust_sampled_lowerCI,SI_Clust_sampled_upperCI,CFR_sampled_mean,CFR_sampled_lowerCI,CFR_sampled_upperCI,Presymp_Proportion_sampled_mean,Presymp_Proportion_sampled_lowerCI,Presymp_Proportion_sampled_upperCI,Route_resp_mean,Route_resp_lowerCI,Route_resp_upperCI,Route_direct_mean,Route_direct_lowerCI,Route_direct_upperCI,Route_sexual_mean,Route_sexual_lowerCI,Route_sexual_upperCI,Route_animal_mean,Route_animal_lowerCI,Route_animal_upperCI,Route_vector_mean,Route_vector_lowerCI,Route_vector_upperCI,N_iterations_in_summary
1,2.0977531944667693,0.022434424682697275,7.2786345617257275,8.059533467459502,3.223035901785389,16.813555674735472,0.17813878242923953,0.01415010014101451,0.5626513585273041,0.34835711904761907,0.09971250000000001,0.8293666666666666,0.5516666666666666,0,1,0.3675,0,1,0.08083333333333334,0,0.5,0.4705952380952381,0,1,0.17166666666666666,0,1,100
2,2.346021003187033,0.01035991194777975,10.248386345884622,9.852743429225102,3.2444823897545527,29.32126512460164,0.19201331068733526,0.01330800488817729,0.5632267214030012,0.3965272142857143,0.105325,0.8377999999999999,0.4695714285714286,0,1,0.429,0,1,0.10142857142857142,0,0.5,0.5108333333333334,0,1,0.19976190476190483,0,1,100
3,2.415850451332326,0.02839500202886089,6.995730911576963,8.07091622983813,3.1704155845822237,15.514891314383402,0.1914484527468286,0.005447786346273606,0.5656976744434504,0.4068928333333333,0.07684,0.8331916666666667,0.5181666666666667,0,1,0.39683333333333337,0,1,0.08500000000000002,0,0.7624999999999957,0.48916666666666664,0,1,0.13333333333333336,0,1,100
4,2.2345479487309308,0.02252099457112559,7.2019574851260995,7.933279671730888,3.1925205699321646,18.321638111586246,0.14547144127406844,0.015881160145138372,0.5601659781554058,0.42774816666666665,0.1045,0.8341916666666667,0.44033333333333335,0,1,0.4543333333333333,0,1,0.10533333333333333,0,0.5,0.5108333333333334,0,1,0.20816666666666667,0,1,100
5,2.5847171914843083,0.04335241980254851,8.990340446028352,7.78953582426806,3.147120561239019,16.301423102406645,0.15794204587022237,0.010379581249218745,0.560068380102025,0.39598959523809524,0.09106,0.8376999999999999,0.5833095238095238,0,1,0.33609523809523806,0,1,0.08059523809523814,0,0.5,0.4164285714285715,0,1,0.16726190476190486,0,1,100
