Cluster_ID_Iter,R0_sampled_mean,R0_sampled_lowerCI,R0_sampled_upperCI,SI_Clust_sampled_mean,SI_Clust_sampled_lowerCI,SI_Clust_sampled_upperCI,CFR_sampled_mean,CFR_sampled_lowerCI,CFR_sampled_upperCI,Presymp_Proportion_sampled_mean,Presymp_Proportion_sampled_lowerCI,Presymp_Proportion_sampled_upperCI,k_sampled_mean,k_sampled_lowerCI,k_sampled_upperCI,LatentPeriod_sampled_mean,LatentPeriod_sampled_lowerCI,LatentPeriod_sampled_upperCI,InfectiousPeriod_sampled_mean,InfectiousPeriod_sampled_lowerCI,InfectiousPeriod_sampled_upperCI,IncubationPeriod_sampled_mean,IncubationPeriod_sampled_lowerCI,IncubationPeriod_sampled_upperCI,Route_resp_mean,Route_resp_lowerCI,Route_resp_upperCI,Route_direct_mean,Route_direct_lowerCI,Route_direct_upperCI,Route_sexual_mean,Route_sexual_lowerCI,Route_sexual_upperCI,Route_animal_mean,Route_animal_lowerCI,Route_animal_upperCI,Route_vector_mean,Route_vector_lowerCI,Route_vector_upperCI,N_iterations_in_summary
1,3.1759152627302405,0.12433004384259369,12.920398735700797,8.150045065859542,2.268151911958019,17.124378169179547,0.22509314988645857,0,0.7019440289257419,0.3494350622406639,0,1,2.0700734145494124,0,21.738146512480967,4.980008846818874,1.961522920893152,10.32598617311897,6.702021800107505,1.8176334954793592,20.144440312213465,5.922749288358317,1.2511412489135056,13.07694154644481,0.6279999999999999,0,1,0.3720000000000001,0,1,0,0,0,0.54,0,1,0,0,0,500
2,3.0715028877631316,0.23405669111401572,13.430685749318627,7.888607375501632,1.6509026503881328,16.929704552281756,0.23387121608849315,9.315513931376416e-5,0.700482826989482,0.3262022503516175,0,1,2.0507938122630334,0,15.670007367541192,5.074695645036985,1.9380955688975174,10.562859474757156,6.916643427423837,1.6279631348478314,21.023772195551444,5.8166732299680755,1.3550421746204782,12.515580555987956,0.6461666666666667,0,1,0.3538333333333334,0,1,0,0,0,0.5285000000000001,0,1,0,0,0,500
3,3.226447132743169,0.11894451115708046,13.279868838470168,8.023833865728458,2.0313663315910984,17.360741868109056,0.21972515725086086,1.7479355699612318e-4,0.6869340021159507,0.37585269607843136,0,1,1.8457982953822003,0,17.102906157355115,5.1653918316808545,2.00881123557377,10.69214010999068,6.691876208213447,1.9666107171858993,20.49413996001676,5.844255232988594,1.5978592711613122,13.276912739039707,0.6496666666666666,0,1,0.3503333333333333,0,1,0,0,0,0.48700000000000004,0,1,0,0,0,500
4,3.084074319371527,0.19267253106350338,13.018195106086964,7.7526563845487155,1.715386445820204,17.042493654637752,0.2214382676723313,1.9722441694242435e-4,0.7039825640086758,0.353077687366167,0,1,1.5905651618565229,0,10.209356230097876,4.917145349710869,1.9085972574175094,10.903157383266018,6.564376244671145,1.7412816405190623,20.191160085443478,5.6167652856780705,0.8136909742629173,11.953907062355905,0.6453333333333334,0,1,0.3546666666666667,0,1,0,0,0,0.5156666666666669,0,1,0,0,0,500
5,2.964762590503142,0.19005880082571916,12.369658449630592,7.824380181750202,1.7094939351814942,16.837642801495733,0.22138354831303103,2.0944173792799393e-4,0.6903980844299449,0.3052701476793249,0,1,1.9115627177727794,0,14.50820899682642,4.989623951569625,1.620166199717256,11.090099902743324,6.41556493864035,1.5620239218668261,21.021268753398537,5.549951437632459,1.2866979030410959,11.577821030618088,0.6373333333333334,0,1,0.3626666666666667,0,1,0,0,0,0.5100000000000001,0,1,0,0,0,500
6,2.751715755110071,0.12401085538990068,11.996372436214081,7.717474408844011,1.9068926559984658,17.01025081655623,0.2085833138842806,1.893969215186005e-4,0.7031421590250941,0.3216581223628692,0,1,2.3631199178444127,0,21.292747444928374,4.793662767485234,1.8300270914346113,11.413670923334243,6.617404090033932,1.8910494459772238,19.856506869482835,5.673889453779794,1.3517746691388735,12.084990864226313,0.6696666666666667,0,1,0.3303333333333333,0,1,0,0,0,0.48400000000000004,0,1,0,0,0,500
