Consensus_Cluster,R0_sampled_mean_val,R0_sampled_lower_ci,R0_sampled_upper_ci,R0_sampled_median_val,R0_sampled_sd_val,R0_sampled_n_mcmc_samples_in_calc,SI_Clust_sampled_mean_val,SI_Clust_sampled_lower_ci,SI_Clust_sampled_upper_ci,SI_Clust_sampled_median_val,SI_Clust_sampled_sd_val,SI_Clust_sampled_n_mcmc_samples_in_calc,CFR_sampled_mean_val,CFR_sampled_lower_ci,CFR_sampled_upper_ci,CFR_sampled_median_val,CFR_sampled_sd_val,CFR_sampled_n_mcmc_samples_in_calc,k_sampled_mean_val,k_sampled_lower_ci,k_sampled_upper_ci,k_sampled_median_val,k_sampled_sd_val,k_sampled_n_mcmc_samples_in_calc,LatentPeriod_sampled_mean_val,LatentPeriod_sampled_lower_ci,LatentPeriod_sampled_upper_ci,LatentPeriod_sampled_median_val,LatentPeriod_sampled_sd_val,LatentPeriod_sampled_n_mcmc_samples_in_calc,InfectiousPeriod_sampled_mean_val,InfectiousPeriod_sampled_lower_ci,InfectiousPeriod_sampled_upper_ci,InfectiousPeriod_sampled_median_val,InfectiousPeriod_sampled_sd_val,InfectiousPeriod_sampled_n_mcmc_samples_in_calc,IncubationPeriod_sampled_mean_val,IncubationPeriod_sampled_lower_ci,IncubationPeriod_sampled_upper_ci,IncubationPeriod_sampled_median_val,IncubationPeriod_sampled_sd_val,IncubationPeriod_sampled_n_mcmc_samples_in_calc,Route_resp_mean_val,Route_resp_lower_ci,Route_resp_upper_ci,Route_resp_median_val,Route_resp_sd_val,Route_resp_n_mcmc_samples_in_calc,Route_direct_mean_val,Route_direct_lower_ci,Route_direct_upper_ci,Route_direct_median_val,Route_direct_sd_val,Route_direct_n_mcmc_samples_in_calc,Route_sexual_mean_val,Route_sexual_lower_ci,Route_sexual_upper_ci,Route_sexual_median_val,Route_sexual_sd_val,Route_sexual_n_mcmc_samples_in_calc,Route_animal_mean_val,Route_animal_lower_ci,Route_animal_upper_ci,Route_animal_median_val,Route_animal_sd_val,Route_animal_n_mcmc_samples_in_calc,Route_vector_mean_val,Route_vector_lower_ci,Route_vector_upper_ci,Route_vector_median_val,Route_vector_sd_val,Route_vector_n_mcmc_samples_in_calc
1,3.889915852081005,0.014582345905831028,13.39377259148947,2.7574545265677415,3.310694422074151,3000,4.294705611186283,1.5295808716495427,12.443242834144822,3.5578657906316833,2.6266478774171618,3000,0.027854074309286197,0,0.09966612626305704,0.019965496205171587,0.03313836188743603,3000,1.6573319794570818,0.09227163902935932,8.7754317226375,0.5777535999583985,2.662528022295376,3000,3.3433263622691967,1.5388188997102352,5.755667239632281,2.741968160207116,1.3936484909160032,2500,4.858487197368015,0.5742294925684152,13.731651037292975,4.1762521414790745,3.448342503339063,3000,3.9287751015499075,1.374864162126917,6.806664755703077,4.138221145748105,1.451813254873229,2500,1,1,1,1,0,3000,0,0,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,0,3000,0,0,0,0,0,3000
2,2.0152120501967445,0.1764861813605701,9.667247730656667,1.602896495448237,2.0066578212206294,1000,11.89474424456472,1.8387148063640888,18.769704816463758,12.952356349586271,4.57232090430073,1000,0.6048949499634338,0.4442091052181948,0.7930060182483943,0.6020563721262667,0.08571106713659624,1000,0.5861104771659983,0.04531495002418026,2.3374996470202825,0.5700338688285178,0.5195263297274668,1000,8.154815375508882,6.1209324640903855,11.903065521351055,7.038391571088111,1.8668372938686322,1000,4.453515024548799,1.1009166374793469,11.70360570112063,3.312530591377491,2.5971273824826326,1000,7.842617849475347,4.035303648793482,10.824388655981194,8.18950747259747,1.5357187673629626,1000,0,0,0,0,0,1000,1,1,1,1,0,1000,0,0,0,0,0,1000,1,1,1,1,0,1000,0,0,0,0,0,1000
3,1.3643175652174888,0.08668910508166269,5.749624967680155,0.7337152955738069,1.7741522406190182,500,11.624240780182493,0,17.199883533363206,12.738030493879158,4.373550622176507,500,0.39045659294058543,0.18362919679492926,0.615222243369554,0.38963464974273243,0.11423222664158472,500,5.680898956627735,0,44.36650691648633,0.06334550942564487,12.353181990878472,500,NA,NA,NA,NA,NA,0,16.2586626446751,8.997695482517162,23.962789057426512,16.103030805792933,3.923040568593658,500,6.5357595834461195,2.0756595200078776,11.129535209634964,6.708084631389551,1.9302268222129824,500,1,1,1,1,0,500,0,0,0,0,0,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500
4,1.797199584817614,1.699581328958864,1.9015858678995836,1.7939766928217575,0.05025739221681992,500,8.648108485273623,3.8720225815091682,14.410435734626812,8.422608985644462,2.1527717538695135,500,0.04894284215522868,0,0.11349667953850767,0.043254144659530716,0.035681883059903566,500,0.32831175942732443,0,0.9656382160622057,0.30223265426789603,0.2339721394720729,500,NA,NA,NA,NA,NA,0,4.183688723803224,1.5006809248388144,7.490146524609179,3.5366921765833323,1.8867344292761221,500,8.717323627228375,0,20.70428934201866,7.878858705336814,4.565150676415382,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500,1,1,1,1,0,500,0,0,0,0,0,500
